,dhlabid,urn,lenker,title,authors,oaiid,city,year,publisher,langs,subjects,ddc,genres,literaryform,kristin,sesamid,isbn10,timestamp,doctype,ocr_creator,ocr_timestamp
31597,100190417,URN:NBN:no-nb_digibok_2013052807056,Vis element,Frosk overnatter,"Engen , Bodil / Velthuijs , Max",,[Oslo],2010,Cappelen Damm,nob / eng,billedbøker / leggetid / overnatte,823,fiction,Skjønnlitteratur,,,,,,,
31598,100152914,URN:NBN:no-nb_digibok_2013061306039,Vis element,Jesus gjør under og mirakler,"Thoroe , Charlotte / Selbekk , Maria Elisabeth / Kramer , Jakob",,Skjetten,2010,Hermon,nob / eng,,232.9,,Faglitteratur,,,,,,,
31599,100164654,URN:NBN:no-nb_digibok_2013062438056,Vis element,Reisen til det ytterste hav : en filmbildebok,"Noakes , Coralie / Bjørnson , Elisabeth / Petroni , Michael / McFeely , Stephen / Markus , Christopher",,[Oslo],2010,Gyldendal,nob / eng,,823,short story,Skjønnlitteratur,,,,,,,
31600,100166705,URN:NBN:no-nb_digibok_2013062438125,Vis element,Utrydningstruede dyr,"Burnie , David / Valgermo , Finn",,[Oslo],2010,Fortellerforl.,nob / eng,dyr / utrydningstruede / arter / dyrevern / faktabøker / sjeldne / barnebøker,591.68,,Faglitteratur,,,,,,,
31601,100155278,URN:NBN:no-nb_digibok_2013062706099,Vis element,Gutten på sykkelen,"Elwes , Liz / Taylor , Jeanette",,Stavanger,2010,tl-klubben,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31602,100156168,URN:NBN:no-nb_digibok_2013070205152,Vis element,Tøffe tatoveringer,"Thorne , Russ / Sæterdal , Inger-Johanne / Trull , Andrew",,Oslo,2010,Vega,nob / eng,,391.6,,Faglitteratur,,,,,,,
31603,100157237,URN:NBN:no-nb_digibok_2013071205037,Vis element,Skapelsen : 1. Mosebok 1-2,"Thoroe , Charlotte / Selbekk , Maria Elisabeth / Kramer , Jakob",,Skjetten,2010,Hermon,nob / eng,,222.1,,Faglitteratur,,,,,,,
31604,100158337,URN:NBN:no-nb_digibok_2013071705054,Vis element,Fugleteateret,"Næss , Jan Chr . ( Jan Christopher ) / Sparbo , Hulda Westberg",,[Oslo],2010,Cappelen Damm,nob / eng,,823,short story,Skjønnlitteratur,,,,,,,
31605,100160830,URN:NBN:no-nb_digibok_2013072205147,Vis element,Islam,"Tames , Richard / Borge , Richard",,Risør,2010,Esstess-forl.,nob / eng,islam / muslimer / koranen,297,,Faglitteratur,,,,,,,
31606,100160851,URN:NBN:no-nb_digibok_2013072205179,Vis element,Jeg kan tegne alt mulig,"Williams , Jenny / Crawford , Andy / Mack , Lorrie / Bull , Peter",,[Oslo],2010,Spektrum,nob / eng,,743,,Faglitteratur,,,,,,,
31607,100161307,URN:NBN:no-nb_digibok_2013080605073,Vis element,Papirflybjørnen,"Jeffers , Oliver / Hagerup , Henning",,[Oslo],2010,Gyldendal,nob / eng,papirflybretting / billedbøker / irsk / litteratur / bildebøker / biletbøker / papirfly,823,short story,Skjønnlitteratur,,,,,,,
31608,100165416,URN:NBN:no-nb_digibok_2013082606082,Vis element,Avgrunnen,"Gordon , Roderick / Middelthon , Elisabet W. ( Elisabet Weierholt ) / Williams , Brian",,[Oslo],2010,Cappelen Damm,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31609,100168409,URN:NBN:no-nb_digibok_2013090306129,Vis element,Slutt å erte!,"Chichester Clark , Emma / Greig , Elna",,Stavanger,2010,Goboken,nob / eng,,823,short story,Skjønnlitteratur,,,,,,,
31610,100167470,URN:NBN:no-nb_digibok_2013091306069,Vis element,Mammutskolen på ferie,"Layton , Neal / Næss , Jan Chr . ( Jan Christopher )",,[Oslo],2010,Gyldendal,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31611,100168536,URN:NBN:no-nb_digibok_2013091905135,Vis element,Fem på nye eventyr,"Blyton , Enid / Bennwik , Andreas / Almaas , Astrid Martinussen",,Bergen,2010,Vigmostad Bjørke,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31612,100172043,URN:NBN:no-nb_digibok_2013100105043,Vis element,Philippa og drømmemakerens datter,"Kessler , Liz / Holtan , Kai",,Stavanger,2010,tl-klubben,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31613,100172082,URN:NBN:no-nb_digibok_2013100106169,Vis element,Spøkelsesjeger,"Paver , Michelle / Omland , Stian",,[Oslo],2010,Cappelen Damm,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31614,100175626,URN:NBN:no-nb_digibok_2013100806049,Vis element,Sør-Afrika,"Brownlie Bojang , Ali / Borge , Richard / Bowden , Rob",,,2010,Esstess,nob / eng,sør-afrika / samfunnsgeografi,968 / 968,,Faglitteratur,,,,,,,
31615,100174081,URN:NBN:no-nb_digibok_2013101706006,Vis element,"Elsket : gutter, kropp og det å bli en jente av gull","Gardner , Rachel / Reinholdtsen , Christin M.",,Oslo,2010,Lunde,nob / eng,,305.23,,Faglitteratur,,,,,,,
31616,100177622,URN:NBN:no-nb_digibok_2013102505021,Vis element,Med hjertet i heisen,"Horowitz , Anthony / Hagerup , Henning",,[Oslo],2010,Cappelen Damm,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31617,100175870,URN:NBN:no-nb_digibok_2013102505039,Vis element,Utvalgt,"Cast , P. C. ( Phyllis Christine ) / Wastvedt , Gry / Cast , Kristin",,[Oslo],2010,Cappelen Damm,nob / eng,amerikansk / barnelitteratur / vampyrer / ungdomslitteratur,813,novel,Skjønnlitteratur,,,,,,,
31618,100175920,URN:NBN:no-nb_digibok_2013102806002,Vis element,Den siste leoparden,"St . John , Lauren / Hanssen , Toril",,[Oslo],2010,Cappelen Damm,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31619,100177724,URN:NBN:no-nb_digibok_2013102806044,Vis element,Russland,"Ransome , Galya / Borge , Richard",,,2010,Esstess-forl.,nob / eng,russland / samfunnsgeografi,947,,Faglitteratur,,,,,,,
31620,100177725,URN:NBN:no-nb_digibok_2013102806045,Vis element,Spania,"Ryan , Seán / Borge , Richard",,,2010,Esstess,nob / eng,spania / samfunnsgeografi,946,,Faglitteratur,,,,,,,
31621,100177726,URN:NBN:no-nb_digibok_2013102806046,Vis element,Sudan,"Brownlie Bojang , Ali / Borge , Richard / Bowden , Rob",,,2010,Esstess,nob / eng,,962.4,,Faglitteratur,,,,,,,
31622,100176015,URN:NBN:no-nb_digibok_2013102906028,Vis element,Ulveøya : spis eller bli spist-,"Shan , Darren / Kristiansen , Halvor / Rakeng , Magnus",,[Oslo],2010,Cappelen Damm,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31623,100176045,URN:NBN:no-nb_digibok_2013102906074,Vis element,Ever - for alltid,"Noël , Alyson / Tokarski , Andrzej . / Mellbye , Sidsel",,Oslo,2010,Kagge,nob / eng,amerikansk / barnelitteratur,813,novel,Skjønnlitteratur,,,,,,,
31624,100179555,URN:NBN:no-nb_digibok_2013103105020,Vis element,På kongelig befaling,"Higson , Charles / Grinde , Heidi",,Oslo,2010,Aschehoug,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31625,100178770,URN:NBN:no-nb_digibok_2013103106055,Vis element,Rodrick ruler,"Kinney , Jeff / Rogde , Isak",,[Oslo],2010,Gyldendal,nob / eng,ungdomsbøker / humor / familien / søsken / barnebøker / norsk barnelitteratur / amerikansk barnelitteratur,813,novel,Skjønnlitteratur,,,,,,,
31626,100177983,URN:NBN:no-nb_digibok_2013110406002,Vis element,Herlig uærlig,"Carter , Ally / Sporrong , Sanna / Svarverud , Svein",,Oslo,2010,Pantagruel,nob / eng,,813,novel,Skjønnlitteratur,,,,,,,
31627,100179682,URN:NBN:no-nb_digibok_2013110406025,Vis element,Oppfinnelser,"Coupe , Robert / Bjørnson , Elisabeth",,[Oslo],2010,Gyldendal,nob / eng,oppfinnelser / Oppfinnelser / oppfinnelser / barnebøker,608,,Faglitteratur,,,,,,,
31628,100178073,URN:NBN:no-nb_digibok_2013110506001,Vis element,Walt Disney's Spøkelseskladden,"Svendsrud , Nina / Berge , Arne Vogt / Isachsen , Haakon W. ( Haakon Winnæss ) / Disney , Walt",,Oslo,2010,Egmont,nob / eng,,813,fiction,Skjønnlitteratur,,,,,,,
31629,100179815,URN:NBN:no-nb_digibok_2013111906075,Vis element,Hemmeligheten for unge,"Harrington , Paul / Fretheim , Vigdis P. / Fretheim , Vigdis",,[Oslo],2010,Cappelen Damm,nob / eng,,158.1,,Faglitteratur,,,,,,,
31630,100179009,URN:NBN:no-nb_digibok_2013112606071,Vis element,Orm og Øgle,"Cowley , Joy / Næss , Jan Chr . ( Jan Christopher ) / Bishop , Gavin",,[Oslo],2010,Cappelen Damm,nob / eng,barnebøker / øgler / ormer / vennskap / følelser,823,novel,Skjønnlitteratur,,,,,,,
31631,100179233,URN:NBN:no-nb_digibok_2013112808128,Vis element,En liten prinsesse,"Burnett , Frances Hodgson / Høghaug , Leif / Høverstad , Torstein Bugge",,[Oslo],2010,Transit,nob / eng,,813,novel,Skjønnlitteratur,,,,,,,
31632,100180646,URN:NBN:no-nb_digibok_2013120205115,Vis element,Hanas koffert : en sann historie,"Levine , Karen / Holm , Dagny",,[Oslo],2010,Gyldendal,nob / eng,biografier / historie / barnebøker / holocaust / sentre / japan / theresienstadt / jøder / barn / tsjekkoslovakia / verdenskrigen / 1939-1945 / konsentrasjonsleirer,940.5318092,biography,Faglitteratur,,,,,,,
31633,100180067,URN:NBN:no-nb_digibok_2013120206140,Vis element,Fugl Føniks,"Collins , Suzanne / Sjøgren-Erichsen , Torleif",,[Oslo],2010,Gyldendal,nob / eng,amerikansk / barnelitteratur,813,novel,Skjønnlitteratur,,,,,,,
31634,100182037,URN:NBN:no-nb_digibok_2013120906094,Vis element,Ved daggry,"Meyer , Stephenie / Saugestad , Vibeke",,[Oslo],2010,Gyldendal,nob / eng,,813,novel,Skjønnlitteratur,,,,,,,
31635,100185672,URN:NBN:no-nb_digibok_2013121805112,Vis element,Der skyggene faller,"Wallace , Jason / Storsveen , Eva",,[Oslo],2010,Cappelen Damm,nob / eng,barnebøker / ungdomsbøker / zimbabwe / samfunnsforhold / politikkinternatskoler / mobbing,823,novel,Skjønnlitteratur,,,,,,,
31636,100187856,URN:NBN:no-nb_digibok_2014012306023,Vis element,Drømmesommer?,"Elwes , Liz / Taylor , Jeanette",,Stavanger,2010,tl-klubben,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31637,100188160,URN:NBN:no-nb_digibok_2014013106025,Vis element,Kampen mot Zorgan,"Tree , Amy / Holm , Dagny / Millward , Gwen",,[Oslo],2010,Gyldendal,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31638,100189992,URN:NBN:no-nb_digibok_2014020405064,Vis element,Løgner,"Grant , Michael / Sjøgren-Erichsen , Torleif",,[Oslo],2010,Schibsted,nob / eng,,813,novel,Skjønnlitteratur,,,,,,,
31639,100198242,URN:NBN:no-nb_digibok_2014020548110,Vis element,Barnebursdag : 50 kule ideer,"Bull , Jane / Moen , Rune R.",,[Oslo],2010,Cappelen Damm faktum,nob / eng,bursdager / aktiviteter / fest,793.2,,Faglitteratur,,,,,,,
31640,100190615,URN:NBN:no-nb_digibok_2014021006093,Vis element,Hva skjer med meg?,"Meredith , Susan / Leschnikoff , Nancy",,Oslo,2010,Notabene,nob / eng,puberteten,612.66,,Faglitteratur,,,,,,,
31641,100190750,URN:NBN:no-nb_digibok_2014021106012,Vis element,"Arven. 3. bok : Brisingr, eller Eragon Skuggedreper og Safira Bjartskulars sju løfter","Paolini , Christopher",,[Oslo],2010,Cappelen Damm,nob / eng,,813,novel,Skjønnlitteratur,,,,,,,
31642,100190758,URN:NBN:no-nb_digibok_2014021106021,Vis element,Philippas gode fe,"Kessler , Liz / Holtan , Kai",,Stavanger,2010,tl-klubben,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31643,100190830,URN:NBN:no-nb_digibok_2014021106097,Vis element,Henriks hus : kroppen,"Ardagh , Philip / Roeim , Jørn / Gordon , Mike",,[Oslo],2010,Gyldendal,nob / eng,anatomi / barnebøker / kroppen,612,,Faglitteratur,,,,,,,
31644,100191026,URN:NBN:no-nb_digibok_2014021306013,Vis element,Skeleton Creek,"Carman , Patrick / Lyng , Hilde",,[Oslo],2010,Cappelen Damm,nob / eng,amerikansk / ungdomslitteratur,813,novel,Skjønnlitteratur,,,,,,,
31645,100191124,URN:NBN:no-nb_digibok_2014021706032,Vis element,Perfekt hevn,"Denman , K. L. / Pedersen , Ragnhild",,Stavanger,2010,tl-klubben,nob / eng,,813,fiction,Skjønnlitteratur,,,,,,,
31646,100191130,URN:NBN:no-nb_digibok_2014021706038,Vis element,Tråder,"Bennett , Sophia / Winger , Cecilie",,[Oslo],2010,Cappelen Damm,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31647,100196346,URN:NBN:no-nb_digibok_2014021748079,Vis element,Kult å kunne om kroppen,"Erichsen , Dorthe E. / Erichsen , Dorthe / Walker , Richard / Buller , Laura",,[Oslo],2010,Schibsted,nob / eng,anatomi / fysiologi / anatomi / fysiologi / mennesker / kropp / kroppen,612 / 612,,Faglitteratur,,,,,,,
31648,100191796,URN:NBN:no-nb_digibok_2014021806075,Vis element,Forsvunnet,"Grant , Michael / Sjøgren-Erichsen , Torleif",,[Oslo],2010,Schibsted,nob / eng,,813,novel,Skjønnlitteratur,,,,,,,
31649,100191798,URN:NBN:no-nb_digibok_2014021806077,Vis element,Reisen til det ytterste hav,"Lewis , C. S. ( Clive Staples ) / Haugen , Tormod",,[Oslo],2010,Gyldendal,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31650,100191813,URN:NBN:no-nb_digibok_2014021806104,Vis element,"Små, søte løgnere","Shepard , Sara / Sjøgren-Erichsen , Torleif",,[Oslo],2010,Gyldendal,nob / eng,,813,novel,Skjønnlitteratur,,,,,,,
31651,100192689,URN:NBN:no-nb_digibok_2014022006018,Vis element,Rampete Robin og talentkonkurransen,"Simon , Francesca / Holm , Dagny / Ross , Tony",,[Oslo],2010,Gyldendal,nob / eng,,823,short story,Skjønnlitteratur,,,,,,,
31652,100193848,URN:NBN:no-nb_digibok_2014022806084,Vis element,Skriften i min panne,"Haji , Nafisa / Grinde , Heidi",,Oslo,2010,Schibsted,nob / eng,,813,novel,Skjønnlitteratur,,,,,,,
31653,100193863,URN:NBN:no-nb_digibok_2014022806101,Vis element,Bombetrussel,"Dixon , Franklin W. / Bennwik , Andreas / Almaas , Astrid Martinussen",,Bergen,2010,Vigmostad & Bjørke,nob / eng,,813,novel,Skjønnlitteratur,,,,,,,
31654,100194002,URN:NBN:no-nb_digibok_2014030306006,Vis element,Artemis Fowl og tidsparadokset,"Colfer , Eoin / Hansen , Morten",,[Oslo],2010,Cappelen Damm,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31655,100209347,URN:NBN:no-nb_digibok_2014030707076,Vis element,Havoc,"Wooding , Chris / Hagerup , Espen / Chernett , Dan",,[Oslo],2010,Schibsted,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31656,100209351,URN:NBN:no-nb_digibok_2014030707128,Vis element,Leggetid for Tassen,"Hill , Eric",,[Oslo],2010,Cappelen Damm,nob / eng,,823,short story,Skjønnlitteratur,,,,,,,
31657,100200113,URN:NBN:no-nb_digibok_2014041106094,Vis element,Avsløringen,"Zucker , Jonny / Taylor , Jeanette",,Stavanger,2010,tl-klubben,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31658,100201095,URN:NBN:no-nb_digibok_2014041406074,Vis element,Golden goal,"Freedman , Dan / Helgeland , Leif",,[Oslo],2010,Cappelen Damm,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31659,100207352,URN:NBN:no-nb_digibok_2014042407090,Vis element,Barnas bakebok,"Smart , Denise / Frydenlund , Hege / Shooter , Howard",,[Oslo],2010,Spektrum,nob / eng,,641.815,,Faglitteratur,,,,,,,
31660,100202898,URN:NBN:no-nb_digibok_2014050805109,Vis element,Bindi-babes,"Dhami , Narinder / Aasen , Tone",,[Oslo],2010,Gyldendal,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31661,100203897,URN:NBN:no-nb_digibok_2014051306088,Vis element,Formørkelsen,"Meyer , Stephenie / Saugestad , Vibeke",,[Oslo],2010,Gyldendal,nob / eng,vampyrer,813,novel,Skjønnlitteratur,,,,,,,
31662,100204896,URN:NBN:no-nb_digibok_2014051506051,Vis element,Frosk og snømannen,"Engen , Bodil / Velthuijs , Max",,[Oslo],2010,Cappelen Damm,nob / eng,billedbøker / vinter,823,fiction,Skjønnlitteratur,,,,,,,
31663,100205932,URN:NBN:no-nb_digibok_2014051906150,Vis element,Merket,"Cast , P. C. ( Phyllis Christine ) / Løken , Silje Beite / Cast , Kristin",,[Oslo],2010,Cappelen Damm,nob / eng,amerikansk / barnelitteratur / vampyrer / ungdomslitteratur,813,novel,Skjønnlitteratur,,,,,,,
31664,100206024,URN:NBN:no-nb_digibok_2014052006010,Vis element,Jesus forteller historier : Lukas 15,"Thoroe , Charlotte / Selbekk , Maria Elisabeth / Kramer , Jakob",,Skjetten,2010,Hermon,nob / eng,,232.9,,Faglitteratur,,,,,,,
31665,100206853,URN:NBN:no-nb_digibok_2014052605029,Vis element,Bedratt,"Cast , P. C. ( Phyllis Christine ) / Wastvedt , Gry / Cast , Kristin",,[Oslo],2010,Cappelen Damm,nob / eng,amerikansk / barnelitteratur / vampyrer / ungdomslitteratur,813,novel,Skjønnlitteratur,,,,,,,
31666,100207915,URN:NBN:no-nb_digibok_2014060306040,Vis element,Bec : skrik i mørket-,"Shan , Darren / Rakeng , Magnus / Kristiansen , Halvor",,[Oslo],2010,Cappelen Damm,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31667,100208978,URN:NBN:no-nb_digibok_2014061106067,Vis element,To søstre,"Tree , Amy / Holm , Dagny / Millward , Gwen",,[Oslo],2010,Gyldendal,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31668,100209706,URN:NBN:no-nb_digibok_2014061206075,Vis element,Ole Brumm : sitatbok : -hvor vi finner nyttige opplysninger og oppbyggelige tanker av Ole Brumm og vennene hans,"Milne , A. A. ( Alan Alexander ) / Shepard , Ernest H.",,[Oslo],2010,Gyldendal,nob / eng,,828,fiction,Skjønnlitteratur,,,,,,,
31669,100210586,URN:NBN:no-nb_digibok_2014061305055,Vis element,Fritt fall,"Gordon , Roderick / Middelthon , Marius / Middelthon , Elisabet W. ( Elisabet Weierholt ) / Williams , Brian",,[Oslo],2010,Cappelen Damm,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31670,100210607,URN:NBN:no-nb_digibok_2014061306022,Vis element,Villhestenes dans,"Dorsey , Angela / Normand , Wencke",,Stavanger,2010,Pennyklubben,nob / eng,,813,novel,Skjønnlitteratur,,,,,,,
31671,100211382,URN:NBN:no-nb_digibok_2014061605030,Vis element,"Glad i deg, pappa","Harker , Jillian / Bergan , Brit / Stephenson , Kristina",,[Oslo],2010,Spektrum,nob / eng,,823,short story,Skjønnlitteratur,,,,,,,
31672,100212581,URN:NBN:no-nb_digibok_2014061806182,Vis element,"Er du trist, Lillebjørn? : en bok om å lære å ta farvel","Rivett , Rachel / Daoud , Kjersti Briså / Macnaughton , Tina",,Skjetten,2010,Hermon,nob / eng,,823,fiction,Skjønnlitteratur,,,,,,,
31673,100212714,URN:NBN:no-nb_digibok_2014061906128,Vis element,13 gode grunner : en roman,"Asher , Jay / Aspen , Nina",,Oslo,2010,Schibsted,nob / eng,selvmord / skjønnlitteratur / romaner / amerikansk / barnelitteratur / ungdomslitteratur,813,novel,Skjønnlitteratur,,,,,,,
31674,100212738,URN:NBN:no-nb_digibok_2014062005023,Vis element,"Glad i deg, mamma","Harker , Jillian / Bergan , Brit / Stephenson , Kristina",,[Oslo],2010,Spektrum,nob / eng,,823,short story,Skjønnlitteratur,,,,,,,
31675,100212777,URN:NBN:no-nb_digibok_2014062006037,Vis element,Bhangra babes,"Dhami , Narinder / Reisvold , Anita",,[Oslo],2010,Gyldendal,nob / eng,engelsk / barnelitteratur,823,novel,Skjønnlitteratur,,,,,,,
31676,100213396,URN:NBN:no-nb_digibok_2014062006041,Vis element,Crocodile tears,"Horowitz , Anthony / Løvdal , Arne",,[Oslo],2010,Cappelen Damm,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31677,100217552,URN:NBN:no-nb_digibok_2014062006135,Vis element,Det største i hele verden,"Steven , Kenneth / Daoud , Kjersti Briså / Mitchell , Melanie",,Skjetten,2010,Hermon,nob / eng,billedbøker / isbjørner / mødre / barn / kjærlighet,823,short story,Skjønnlitteratur,,,,,,,
31678,100213475,URN:NBN:no-nb_digibok_2014062305106,Vis element,Spirit : ånden fra havet,"Jones , Eleanor / Normand , Wencke",,Stavanger,2010,Pennyklubben,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31679,100209963,URN:NBN:no-nb_digibok_2014062307159,Vis element,"2011 vanvittige fakta : ubegripelig, umulig og sprøtt!","Otway , Helen / Bergan , Brit / Myhr , Eirik / Rooney , Anne",,[Oslo],2010,Spektrum,nob / eng,,032.02,,Faglitteratur,,,,,,,
31680,100209977,URN:NBN:no-nb_digibok_2014062307208,Vis element,Smæsj! Kræsj!,"Scieszka , Jon / Stueland , Unni Rom",,[Oslo],2010,Cappelen Damm,nob / eng,,813,short story,Skjønnlitteratur,,,,,,,
31681,100213511,URN:NBN:no-nb_digibok_2014062405019,Vis element,Superstar-babes,"Dhami , Narinder / Reisvold , Anita",,[Oslo],2010,Gyldendal,nob / eng,,823,novel,Skjønnlitteratur,,,,,,,
31682,100213575,URN:NBN:no-nb_digibok_2014062405102,Vis element,Nå er det min tur!,"Loughead , Deb / Høyland , Britt",,Stavanger,2010,tl-klubben,nob / eng,,813,novel,Skjønnlitteratur,,,,,,,
31683,100218542,URN:NBN:no-nb_digibok_2014062407015,Vis element,Isbjørnen fra Titanic,"Spedden , Daisy Corning Stone / Sæterdal , Inger-Johanne / McGaw , Laurie",,[Oslo],2010,Exlibriz,nob / eng,,813,novel,Skjønnlitteratur,,,,,,,
31684,100212813,URN:NBN:no-nb_digibok_2014062407020,Vis element,Hvor er Willy? : den store bildejakten,"Handford , Martin / Hervig , Jan S. / Stolpestad , Line",,[Oslo],2010,Nova,nob / eng,,793.7,,Faglitteratur,,,,,,,
31685,100212827,URN:NBN:no-nb_digibok_2014062407067,Vis element,Himmelfrokost,"Baek , Hee Na / Byhre , Jarne / Kim , Hyang Soo",,[Oslo],2010,Gyldendal,nob / eng,billedbøker / koreansk / litteratur / fantasi / dagligliv / biletbøker,823,short story,Skjønnlitteratur,,,,,,,
31686,100217603,URN:NBN:no-nb_digibok_2014062407084,Vis element,10 ledere som forandret verden,"Gifford , Clive / Lauvnes , Arve / Cousens , David",,[Oslo],2010,Gyldendal,nob / eng,samfunnskunnskap,321,,Faglitteratur,,,,,,,
31687,100209985,URN:NBN:no-nb_digibok_2014062407167,Vis element,De Tøffeste fortellingene,"Myhr , Eirik / Melbye , Christine",,[Oslo],2010,Spektrum,nob / eng,,823,short story,Skjønnlitteratur,,,,,,,
31688,100212868,URN:NBN:no-nb_digibok_2014062407172,Vis element,Kle deg ut! : 50 kule ideer,"Bull , Jane / Fløtre , May Irene",,[Oslo],2010,Cappelen Damm faktum,nob / eng,utkledning,646.47,,Faglitteratur,,,,,,,
31689,100214368,URN:NBN:no-nb_digibok_2014062407199,Vis element,"Fly, Muffin!","Næss , Jan Chr . ( Jan Christopher ) / Sparbo , Hulda Westberg",,[Oslo],2010,Cappelen Damm,nob / eng,,823,short story,Skjønnlitteratur,,,,,,,
31690,100218553,URN:NBN:no-nb_digibok_2014062407202,Vis element,Slik blir du et geni,"Woodward , John / Holmboe , Jens / Smith , Andy / Seidlitz , Serge",,[Oslo],2010,Cappelen Damm,nob / eng,aktivitetsbøker,793.74,,Faglitteratur,,,,,,,
31691,100218554,URN:NBN:no-nb_digibok_2014062548005,Vis element,Oldtidens verden : oppdag fortidens hemmeligheter,"Santon , K. M. / Kaldhol , Bjarte",,[Oslo],2010,Spektrum,nob / eng,oldtiden,930,,Faglitteratur,,,,,,,
31692,100209987,URN:NBN:no-nb_digibok_2014062548013,Vis element,"Grønne barn : spar vann, spar energi, resirkuler","Morris , Neil / Thuesen , Nils Petter / Stangerhaugen , Kristin / Myhra , Mailén Stubsveen",,Oslo,2010,Norsk fakta,nob / eng,,363.7,,Faglitteratur,,,,,,,
31693,100209156,URN:NBN:no-nb_digibok_2014062548030,Vis element,Spøkelser : ti klassiske spøkelseshistorier,"Mould , Chris / Hagerup , Hilde",,Oslo,2010,Tango,nob / eng,spøkelseshistorier / barn,823,short story,Skjønnlitteratur,,,,,,,
31694,100209157,URN:NBN:no-nb_digibok_2014062548031,Vis element,Irak,"Crean , Susan / Borge , Richard",,,2010,Esstess-forl.,nob / eng,irak / samfunnsgeografi,956.7,,Faglitteratur,,,,,,,
31695,100209173,URN:NBN:no-nb_digibok_2014062548052,Vis element,Verdens vakreste hester,"McFarland , Cynthia",,[Stavanger],2010,Penny-klubben,nob / eng,,636.1,,Faglitteratur,,,,,,,
31696,100209200,URN:NBN:no-nb_digibok_2014062548104,Vis element,10 oppdagere som forandret verden,"Gifford , Clive / Holter , Thomas / Cousens , David",,[Oslo],2010,Gyldendal,nob / eng,kulturgeografi,910.92,biography,Faglitteratur,,,,,,,
31697,100210008,URN:NBN:no-nb_digibok_2014062548109,Vis element,Hunder,"Helbrough , Emma / Djuv-Stiansen , Øystein / Mayer , Uwe / Donaera , Patrizia",,Risør,2010,Esstess-forl.,nob / eng,,636.7,,Faglitteratur,,,,,,,
31698,100216594,URN:NBN:no-nb_digibok_2014062607096,Vis element,Tåresuppe : en oppskrift på heling etter tap,"Schwiebert , Pat / Einkvann , Cornelia Massima / Bills , Taylor / DeKlyen , Chuck",,[Oslo],2010,Flux forl.,nob / eng,Erfaringskompetanse / Døden / Savn / Sorg / Barn og unge / Barnebøker / Romaner / amerikansk / litteratur / barn / sorg / savn / død / sorgarbeid,810s / 813,novel,Skjønnlitteratur,,,,,,,
31699,100215443,URN:NBN:no-nb_digibok_2014062607100,Vis element,Slik ble jeg sjørøver,"Long , Melinda / Stensås , Janne / Shannon , David",,[Oslo],2010,Tango,nob / eng,,813,novel,Skjønnlitteratur,,,,,,,
31700,100216650,URN:NBN:no-nb_digibok_2014062607182,Vis element,Min dag i dyreparken,"Jennings , Terry / Thuesen , Nils Petter",,Oslo,2010,Norsk fakta forl.,nob / eng,,590.73,,Faglitteratur,,,,,,,
31701,100216694,URN:NBN:no-nb_digibok_2014062707037,Vis element,Alt om Robert Pattinson,"Williams , Mel / Jacobsen , Else K. ( Else Karin )",,Stavanger,2010,tl-klubben,nob / eng,biografier / film,791.43028092,biography,Faglitteratur,,,,,,,
31702,100217696,URN:NBN:no-nb_digibok_2014062707157,Vis element,David og Goliat : 1. Samuel 16-17,"Thoroe , Charlotte / Selbekk , Maria Elisabeth / Kramer , Jakob",,Skjetten,2010,Hermon,nob / eng,,222.4,,Faglitteratur,,,,,,,
31703,100219527,URN:NBN:no-nb_digibok_2014062707171,Vis element,Kung fu panda,"Sand , Tore / Bright , J. E.",,[Oslo],2010,Schibsted,nob / eng,,813,short story,Skjønnlitteratur,,,,,,,
31704,100214622,URN:NBN:no-nb_digibok_2014063005058,Vis element,Lage mat sammen,"Karmel , Annabel / Dahr , Victoria / King , David",,Oslo,2010,Hurra forl.,nob / eng,kokebok / barn / kokekunnskap / matlaging / nybegynnere,641.5,,Faglitteratur,,,,,,,
